"","Q68","Q69","Q70","Q71","Q72","Q73","Q74","Q76","Q77","Q78","Q79","Q80","Q81","Q82"
"1337",1,3,5,3,3,4,2,3,3,4,3,2,2,2
"1338",2,4,2,4,1,2,2,3,4,3,2,4,2,3
"1339",1,2,2,2,2,3,3,2,4,4,2,3,1,1
"1340",3,2,1,3,2,3,4,4,3,4,1,4,2,2
"1341",1,1,1,1,1,1,1,1,1,1,1,1,2,1
"1342",1,2,2,3,1,1,4,3,3,2,1,3,2,1
"1343",3,3,2,4,2,2,2,2,4,2,2,2,3,3
"1344",1,2,2,1,2,2,1,1,3,3,3,3,1,2
"1345",1,1,1,2,1,1,2,1,2,1,1,2,1,1
"1346",1,1,2,1,1,1,1,1,1,1,1,1,1,1
"1347",1,5,1,4,1,4,5,4,4,5,3,5,3,5
"1348",1,3,2,3,3,3,4,2,3,3,1,4,1,2
"1349",1,2,1,2,1,1,2,1,2,2,1,1,1,3
"1350",3,4,1,4,1,3,4,5,4,4,1,4,4,4
"1351",4,5,4,5,3,5,4,5,4,4,4,5,3,3
"1352",2,2,2,2,1,1,1,1,2,2,2,3,1,2
"1353",5,2,5,5,5,2,3,4,4,2,4,2,4,2
"1354",1,4,3,4,1,4,4,1,3,4,1,3,1,1
"1355",1,5,2,3,1,1,4,4,4,3,3,3,1,3
"1356",1,3,1,2,1,1,3,3,3,2,1,3,1,4
"1357",4,3,4,4,3,3,3,3,3,3,4,2,4,3
"1358",1,2,1,3,1,1,3,4,2,1,2,3,1,1
"1359",5,5,5,5,5,5,4,5,5,5,5,5,3,4
"1360",2,4,2,2,1,2,5,5,3,2,3,2,2,2
"1361",2,4,3,4,3,1,2,4,4,1,4,2,2,1
"1362",4,3,3,5,1,2,5,5,3,3,3,3,3,3
"1363",1,3,1,1,1,1,1,1,1,1,1,2,1,1
"1364",1,4,1,3,1,3,2,4,2,3,2,2,1,1
"1365",1,4,3,3,3,3,3,2,2,4,4,3,1,4
"1366",2,1,3,5,1,5,5,2,5,5,5,4,2,5
"1367",2,5,5,3,2,2,3,4,3,2,5,4,1,2
"1368",5,5,5,5,5,5,3,5,5,5,5,5,4,2
"1369",3,4,2,5,2,2,4,5,4,2,4,3,3,2
"1370",1,2,1,2,1,1,2,1,2,1,1,1,1,1
"1371",2,4,4,3,3,3,2,2,2,4,3,4,1,1
"1372",4,3,3,5,2,3,4,5,4,4,4,4,3,4
"1373",1,2,2,1,1,1,1,1,2,2,2,2,1,1
"1374",1,1,1,2,1,2,1,2,1,3,1,2,1,1
"1375",4,2,2,5,2,3,4,5,2,3,2,3,4,1
"1376",3,3,1,4,1,1,3,4,3,2,3,3,1,2
"1377",2,3,3,4,2,3,4,5,4,4,4,4,1,4
"1378",1,4,1,5,1,3,3,5,4,2,2,4,1,3
"1379",2,4,2,3,2,4,4,3,3,4,3,5,2,3
"1380",3,5,1,4,1,3,5,2,4,4,3,4,3,5
"1381",3,2,1,3,1,1,1,3,3,3,1,3,2,1
"1382",3,3,5,5,4,3,5,5,4,4,4,4,3,3
"1383",1,1,1,2,1,4,2,2,1,4,4,2,1,1
"1384",4,3,3,4,4,2,3,3,3,3,4,4,2,4
"1385",2,2,2,5,3,4,3,5,5,5,3,4,1,3
"1386",4,4,1,4,1,3,4,5,4,4,3,4,2,3
"1387",1,4,2,3,1,4,3,3,4,4,3,3,2,5
"1388",3,3,2,3,2,5,4,4,3,5,4,5,1,3
"1389",1,3,2,1,1,3,1,1,2,3,3,2,1,2
"1390",1,5,4,2,2,4,5,2,2,4,3,5,4,4
"1391",3,2,2,1,1,2,4,3,4,5,3,1,1,1
"1392",2,3,2,4,1,3,3,4,4,2,2,4,1,3
"1393",3,4,2,3,1,2,4,3,4,3,2,4,3,3
"1394",1,3,1,3,1,3,2,4,4,4,1,4,2,1
"1395",2,4,3,2,2,2,3,2,4,3,3,3,2,2
"1396",3,3,3,3,2,3,4,5,4,4,3,4,3,3
"1397",4,3,2,3,1,2,4,4,4,2,3,4,3,4
"1398",3,3,4,5,4,5,4,4,5,4,4,4,5,3
"1399",3,3,2,4,1,1,2,4,4,2,2,2,1,2
"1400",1,4,1,4,1,3,3,3,4,4,3,4,3,3
"1401",2,4,2,3,1,1,3,1,3,2,2,3,2,3
"1402",2,2,2,1,1,2,2,2,1,2,2,2,1,2
"1403",3,3,1,3,1,3,1,4,3,4,2,3,2,2
"1404",2,3,1,2,1,2,2,2,2,2,1,3,2,4
"1405",1,4,1,1,1,1,1,1,1,1,3,1,1,1
"1406",4,3,3,5,2,3,5,5,4,3,3,4,3,1
"1407",1,2,3,2,2,3,3,3,4,3,3,3,1,2
"1408",1,3,3,3,1,4,3,2,4,4,2,4,1,1
"1409",2,2,2,1,1,2,2,1,2,2,1,2,1,1
"1410",4,3,2,3,3,3,4,3,3,3,3,4,1,3
"1411",1,3,3,2,3,4,2,2,3,4,4,4,1,2
"1412",4,3,1,3,1,5,3,2,2,4,3,3,2,3
"1413",3,3,3,4,2,4,3,3,4,3,2,4,3,1
"1414",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1415",1,3,1,2,1,1,3,1,3,1,1,4,1,1
"1416",3,4,1,3,1,5,3,2,4,2,4,3,2,3
"1417",2,2,3,5,2,3,2,3,4,2,3,2,1,1
"1418",1,5,3,3,3,3,4,3,3,4,4,2,1,5
"1419",3,4,3,4,3,3,4,5,4,4,3,4,4,2
"1420",3,3,4,5,4,4,4,4,4,5,4,4,3,3
"1421",5,4,3,5,3,5,3,5,5,5,3,5,4,4
"1422",1,4,1,2,2,1,3,1,1,1,1,3,1,1
"1423",2,4,3,3,2,3,3,4,4,3,3,4,2,2
"1424",5,4,4,4,1,4,5,4,4,3,4,4,5,3
"1425",3,5,3,5,3,2,5,2,3,3,3,4,1,4
"1426",2,5,5,5,1,5,3,5,5,5,5,5,1,3
"1427",5,4,3,5,2,3,3,5,4,3,4,3,4,4
"1428",3,5,3,5,1,2,2,3,4,3,3,5,3,2
"1429",3,3,1,3,1,2,4,4,1,3,2,2,3,2
"1430",1,2,1,2,3,2,1,1,2,3,3,2,1,2
"1431",2,5,2,3,1,4,2,1,3,5,2,3,2,2
"1432",1,3,3,2,1,1,1,2,1,3,3,3,1,1
"1433",4,4,3,4,1,3,5,2,3,2,3,3,1,4
"1434",2,3,1,2,1,1,1,1,3,1,1,3,1,1
"1435",1,4,1,5,1,3,5,3,5,4,1,5,5,5
"1436",4,5,1,4,1,3,5,4,2,3,1,4,1,3
"1437",4,2,3,4,3,4,5,3,4,5,3,4,1,2
"1438",2,4,2,3,2,2,4,2,4,3,2,3,1,2
"1439",3,4,1,4,1,3,3,3,5,4,2,2,2,2
"1440",1,3,2,1,2,2,2,2,4,3,3,3,2,2
"1441",5,4,4,5,4,2,2,5,5,4,4,5,1,5
"1442",1,4,1,3,1,2,2,2,1,1,1,2,1,2
"1443",4,5,4,2,1,1,5,2,3,2,3,4,1,5
"1444",1,2,1,1,1,1,1,1,1,2,1,1,1,1
"1445",1,5,1,4,1,1,4,2,2,2,1,3,1,3
"1446",1,3,1,4,1,3,4,5,5,4,1,4,1,1
"1447",1,2,1,1,1,1,2,3,3,3,1,2,4,2
"1448",3,5,2,4,1,4,4,4,3,4,2,5,3,3
"1449",2,3,3,2,2,2,2,3,3,2,2,3,2,2
"1450",1,3,3,1,1,3,3,2,3,4,2,3,1,1
"1451",1,2,2,2,1,2,2,1,2,2,2,2,1,2
"1452",2,5,2,2,1,3,2,1,4,3,1,5,2,3
"1453",4,4,4,3,2,5,1,3,3,5,4,5,2,3
"1454",1,2,1,3,1,1,1,2,2,1,1,1,1,1
"1455",1,2,1,1,1,1,2,1,1,2,1,2,1,1
"1456",1,2,1,1,1,1,1,1,1,1,1,2,1,3
"1457",1,3,2,2,2,1,2,1,2,2,3,3,1,3
"1458",1,3,3,1,1,3,1,4,2,1,3,2,2,1
"1459",2,5,4,5,2,4,5,4,4,4,3,5,2,3
"1460",1,3,1,2,1,2,1,2,1,2,1,4,2,5
"1461",1,3,2,3,2,1,1,2,3,1,3,2,1,1
"1462",1,3,1,1,1,1,2,1,2,2,1,2,1,1
"1463",1,2,2,2,1,1,1,3,2,3,2,3,1,1
"1464",1,4,3,5,4,4,3,5,4,3,4,5,2,2
"1465",2,3,1,2,1,1,1,3,2,1,1,3,1,2
"1466",2,4,3,4,2,3,4,5,4,2,3,4,1,3
"1467",2,3,3,3,1,2,3,3,3,3,3,3,2,2
"1468",3,3,1,3,1,1,3,3,3,3,1,4,1,4
"1469",1,2,2,2,1,2,2,1,2,1,2,2,1,3
"1470",4,4,1,4,1,4,5,5,3,4,3,5,3,4
"1471",2,3,3,4,1,3,4,4,4,2,3,4,1,2
"1472",3,1,1,4,1,2,3,1,3,2,1,3,3,1
"1473",1,1,2,2,1,1,2,1,2,3,1,3,1,1
"1474",1,4,1,4,3,1,3,4,4,3,3,3,1,3
"1475",3,4,1,2,1,3,4,5,3,4,1,3,2,2
"1476",1,1,1,4,1,1,3,3,3,1,1,3,1,1
"1477",2,2,2,3,1,3,3,2,3,3,2,3,3,1
"1478",1,2,1,3,1,3,1,2,2,2,2,2,2,2
"1479",1,2,2,2,3,3,2,2,4,2,2,3,1,3
"1480",4,3,2,4,1,4,2,5,3,4,2,3,2,1
"1481",2,3,2,3,1,3,2,1,3,2,2,3,3,2
"1482",2,2,2,2,1,1,2,2,2,1,1,3,2,1
"1483",1,2,2,2,1,1,3,3,3,2,2,2,1,1
"1484",3,3,2,3,1,2,1,4,4,3,2,4,3,3
"1485",3,2,1,4,1,5,3,4,3,2,2,4,3,2
"1486",1,1,2,2,1,1,1,1,3,1,2,1,2,1
"1487",4,5,5,5,3,3,5,4,5,3,5,3,1,2
"1488",1,2,2,3,3,3,3,2,4,3,3,2,1,1
"1489",1,2,2,3,1,1,2,2,3,2,1,3,1,2
"1490",1,4,3,3,3,3,4,4,4,4,3,4,1,3
"1491",1,2,1,1,1,2,1,1,1,1,2,1,1,2
"1492",2,5,3,4,2,3,5,5,4,4,3,5,2,3
"1493",1,3,1,4,1,2,3,1,1,2,1,4,1,4
"1494",4,3,4,5,3,2,3,5,5,3,4,4,2,3
"1495",3,5,3,5,1,5,5,5,5,5,4,5,2,5
"1496",4,4,1,4,2,4,2,4,4,4,2,3,3,4
"1497",4,5,4,3,2,5,4,2,4,5,4,5,1,3
"1498",2,2,2,2,2,4,3,1,3,3,2,3,2,3
"1499",1,2,1,3,1,1,2,2,3,1,1,2,1,2
"1500",1,2,1,2,1,1,2,2,3,2,2,1,1,2
"1501",5,5,2,5,3,4,5,5,5,5,4,5,3,5
"1502",1,2,1,1,1,1,4,1,2,1,1,1,1,1
"1503",1,4,1,2,1,1,2,3,3,2,3,3,1,1
"1504",1,3,2,3,1,3,4,5,5,2,2,4,1,1
"1505",4,5,4,5,2,3,5,3,5,3,4,4,3,4
"1506",1,2,1,2,1,1,2,1,1,2,1,2,1,1
"1507",1,2,3,2,2,1,1,1,2,2,3,1,1,1
"1508",1,2,2,3,1,3,4,2,3,3,1,4,1,2
"1509",2,3,3,2,1,2,2,4,3,2,2,2,1,3
"1510",1,4,1,4,1,1,4,1,2,1,4,4,3,3
"1511",2,5,2,3,2,4,3,3,4,4,3,4,1,4
"1512",1,1,1,1,1,1,2,1,2,1,1,1,1,1
"1513",3,4,3,5,3,3,3,5,5,3,5,3,2,1
"1514",4,3,1,5,1,5,5,5,5,4,3,5,1,4
"1515",1,2,1,1,1,1,1,1,2,3,1,2,1,1
"1516",2,2,1,3,1,2,3,1,3,3,1,3,1,1
"1517",1,3,3,3,1,3,2,1,4,3,3,4,2,3
"1518",3,3,1,3,1,2,1,1,3,3,3,4,2,3
"1519",1,4,2,1,2,4,2,2,2,3,3,3,1,2
"1520",1,2,1,1,1,1,1,1,2,2,1,1,1,1
"1521",4,3,2,3,1,5,3,3,3,5,1,4,2,3
"1522",1,2,2,2,1,1,2,2,2,2,2,2,1,1
"1523",1,4,1,4,1,1,3,3,3,2,3,3,1,1
"1524",3,3,3,5,1,2,3,3,2,3,3,2,1,2
"1525",1,3,2,3,2,2,2,4,3,2,3,3,2,2
"1526",1,1,1,2,1,1,1,1,1,1,1,2,1,1
"1527",2,3,2,3,2,2,4,2,3,3,3,5,1,2
"1528",2,5,3,4,3,5,2,4,3,4,2,4,3,4
"1529",1,2,1,4,1,5,2,1,5,5,2,4,1,1
"1530",2,2,2,2,1,5,2,2,3,4,2,4,2,3
"1531",3,4,2,2,2,3,1,5,4,4,3,3,2,3
"1532",1,2,1,1,1,1,1,2,1,1,2,2,1,2
"1533",1,2,3,2,1,3,2,2,3,3,2,1,2,3
"1534",2,4,2,5,1,4,5,4,5,2,4,3,2,4
"1535",3,5,3,4,1,5,4,4,4,4,3,4,1,2
"1536",3,5,1,4,1,4,3,1,4,3,1,4,3,3
"1537",1,4,3,1,3,4,4,5,5,3,2,4,1,3
"1538",3,2,1,3,1,1,1,2,3,2,1,3,1,1
"1539",1,2,1,2,1,2,1,1,1,2,1,3,1,3
"1540",2,2,2,4,1,1,2,1,3,1,2,1,1,3
"1541",1,2,2,2,1,1,1,1,3,2,3,3,1,1
"1542",3,4,4,4,2,3,3,4,4,4,4,4,2,3
"1543",1,3,3,3,2,3,1,2,3,3,2,3,2,1
"1544",1,2,1,1,2,2,1,1,1,2,1,3,1,1
"1545",2,3,1,2,1,4,1,5,3,5,1,4,2,1
"1546",4,3,2,5,2,3,5,4,5,3,3,4,3,3
"1547",1,3,1,1,1,1,1,1,1,1,2,2,1,1
"1548",2,3,1,3,1,1,2,1,3,1,1,2,1,1
"1549",2,3,2,3,1,4,4,3,4,2,1,2,2,1
"1550",1,3,1,1,1,2,1,1,3,2,2,2,1,2
"1551",1,2,1,2,1,1,2,1,2,1,1,3,1,1
"1552",2,3,3,1,2,3,1,1,3,3,1,3,1,1
"1553",3,3,2,3,1,4,2,3,2,3,3,3,1,3
"1554",5,5,5,5,4,5,4,5,4,5,5,5,2,4
"1555",1,2,2,3,1,1,4,4,3,1,2,2,2,2
"1556",1,3,1,1,1,2,3,1,2,1,1,3,1,1
"1557",3,3,1,5,1,3,2,3,5,3,1,2,2,3
"1558",1,4,3,4,1,2,3,1,2,4,2,3,1,3
"1559",3,4,2,3,2,2,4,4,3,3,2,4,2,3
"1560",3,4,5,5,3,5,4,5,5,5,5,3,2,5
"1561",2,5,5,4,3,3,5,4,5,4,4,3,1,4
"1562",3,4,3,3,2,4,2,4,4,4,3,4,4,2
"1563",2,3,1,4,3,3,2,1,4,1,3,3,3,3
"1564",3,3,2,4,3,2,3,5,4,3,3,3,3,3
"1565",1,3,1,2,1,3,2,4,3,3,2,3,2,3
"1566",1,4,1,3,1,2,3,4,3,3,2,3,1,2
"1567",1,3,3,2,1,2,4,1,2,3,3,2,1,1
"1568",1,3,2,1,2,3,1,1,3,3,1,2,1,1
"1569",1,1,1,3,1,1,5,2,5,1,1,4,2,3
"1570",1,2,1,2,2,4,1,2,4,3,5,5,4,3
"1571",4,4,1,4,1,5,5,5,5,5,1,4,5,4
"1572",2,4,4,4,2,4,3,4,3,4,3,3,2,2
"1573",5,4,2,4,1,3,4,5,5,4,1,5,2,4
"1574",3,4,2,3,2,3,5,3,4,3,2,5,2,4
"1575",1,3,3,3,1,2,5,2,3,4,3,3,1,3
"1576",4,4,3,4,3,2,4,3,5,2,3,3,2,2
"1577",1,2,2,3,1,1,2,2,2,1,1,3,1,3
"1578",1,3,2,2,2,2,2,2,2,2,2,3,1,2
"1579",1,2,2,2,1,1,2,1,3,2,1,1,1,1
"1580",1,3,3,1,3,2,1,1,2,1,3,2,1,2
"1581",1,3,2,3,1,1,3,2,2,2,2,2,1,1
"1582",2,3,2,4,3,2,4,2,3,2,4,3,2,2
"1583",1,3,1,3,1,1,4,4,4,1,1,2,1,2
"1584",1,3,5,4,5,3,3,3,4,4,5,3,3,4
"1585",1,2,1,1,1,1,2,2,3,1,2,4,1,1
"1586",1,1,2,4,1,3,1,4,3,4,2,2,1,1
"1587",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1588",3,3,2,4,2,3,4,3,5,4,3,3,2,3
"1589",1,3,1,3,1,1,3,3,2,3,3,3,1,3
"1590",3,3,3,5,3,5,5,5,5,5,4,4,4,1
"1591",3,5,4,4,4,4,5,4,4,5,5,5,3,5
"1592",4,5,5,5,5,5,3,5,5,5,5,5,3,4
"1593",2,2,2,3,1,2,3,2,4,3,2,2,2,3
"1594",2,4,1,3,1,1,3,2,4,2,1,3,2,1
"1595",3,4,3,4,1,3,4,5,4,4,3,4,2,3
"1596",3,4,2,4,2,4,2,4,3,3,2,4,3,3
"1597",1,2,1,1,1,2,1,1,1,1,1,1,1,1
"1598",1,3,1,2,2,2,2,2,3,4,2,2,1,1
"1599",3,3,2,4,1,5,3,4,4,5,2,3,3,1
"1600",2,2,1,3,1,2,2,3,4,3,1,3,2,2
"1601",1,3,2,2,1,1,4,1,3,3,2,3,1,3
"1602",4,5,5,4,5,4,4,5,5,3,5,4,2,4
"1603",1,3,3,2,1,1,3,3,2,3,2,3,1,2
"1604",1,2,2,2,1,1,1,2,3,3,2,2,1,3
"1605",3,4,2,4,2,3,4,2,3,3,3,3,1,3
"1606",2,3,1,3,1,1,2,3,3,3,2,3,1,2
"1607",3,1,1,3,3,5,1,5,3,5,3,5,1,3
"1608",2,5,1,4,1,4,4,5,5,3,5,4,3,4
"1609",1,1,1,1,1,3,1,1,3,3,1,2,1,2
"1610",2,4,3,2,3,2,4,2,4,4,4,4,2,1
"1611",2,2,2,3,2,2,1,1,2,2,2,2,2,1
"1612",3,3,1,1,1,1,2,3,3,2,1,1,1,1
"1613",1,1,1,1,1,1,2,2,2,1,1,2,1,1
"1614",1,1,1,3,1,3,1,4,3,3,1,3,3,1
"1615",1,3,1,2,1,1,1,1,2,2,2,2,1,2
"1616",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1617",1,3,1,1,1,1,1,1,2,2,1,1,1,1
"1618",2,5,4,5,1,2,4,4,4,1,4,1,1,4
"1619",1,3,2,1,1,1,1,2,2,1,1,3,1,3
"1620",3,4,5,4,5,5,5,5,5,5,4,5,4,4
"1621",1,2,1,4,1,1,3,2,2,1,1,1,1,1
"1622",1,5,3,2,4,4,3,4,5,5,3,4,1,3
"1623",2,3,1,1,2,2,3,1,2,2,3,3,1,1
"1624",2,2,1,2,1,2,3,2,3,3,1,3,3,2
"1625",3,3,3,4,3,2,4,4,4,3,3,4,3,2
"1626",1,4,3,3,2,3,5,5,5,4,3,4,3,2
"1627",2,1,1,3,1,1,2,1,2,2,1,3,3,3
"1628",4,2,2,5,1,5,3,4,5,4,1,3,2,1
"1629",1,1,1,3,1,1,1,1,2,1,1,3,2,2
"1630",4,4,4,5,1,2,3,5,5,4,5,4,2,5
"1631",2,4,3,3,2,3,4,3,1,4,2,3,1,3
"1632",2,3,1,4,1,1,3,3,5,1,1,2,2,3
"1633",1,3,2,3,1,1,4,3,4,1,3,3,1,1
"1634",2,4,4,3,2,2,5,5,4,4,2,3,3,4
"1635",1,5,4,4,3,3,4,4,4,4,4,4,1,1
"1636",1,2,1,1,1,1,1,1,2,1,1,2,1,1
"1637",2,3,3,3,2,4,3,5,4,4,3,4,2,4
"1638",2,3,2,3,2,2,3,3,3,2,3,3,3,3
"1639",4,4,4,5,2,4,4,3,5,4,4,4,3,3
"1640",4,3,2,3,1,3,2,2,2,1,2,3,3,3
"1641",1,1,1,1,1,3,1,1,1,3,1,1,1,1
"1642",5,5,4,5,5,5,5,5,4,5,5,5,4,5
"1643",3,3,3,4,2,2,5,3,5,2,4,2,3,3
"1644",1,4,1,2,1,3,3,3,4,3,3,3,1,4
"1645",1,4,1,5,1,5,4,5,5,5,5,5,2,5
"1646",4,5,5,5,4,4,5,5,5,4,5,4,2,3
"1647",2,4,3,3,3,5,3,3,3,5,3,5,2,4
"1648",1,2,1,2,1,1,1,2,3,1,2,2,1,2
"1649",1,5,4,5,4,3,5,3,5,4,5,3,1,3
"1650",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1651",2,3,3,5,2,4,4,3,5,4,2,3,1,1
"1652",1,2,1,2,1,1,2,1,2,1,1,3,3,2
"1653",1,2,1,1,1,1,2,1,2,1,1,1,1,1
"1654",1,3,1,5,1,1,2,3,1,1,1,2,1,1
"1655",1,2,1,2,1,3,2,2,1,1,3,1,1,1
"1656",3,4,1,3,1,4,3,2,4,3,2,1,3,2
"1657",4,3,5,4,4,4,4,5,5,3,5,5,4,2
"1658",1,2,2,2,1,2,1,1,1,2,2,3,1,1
"1659",3,3,1,2,1,3,2,2,2,3,1,3,1,2
"1660",3,4,1,1,1,2,4,4,4,1,1,4,3,3
"1661",1,1,2,4,1,1,3,1,1,3,4,3,1,1
"1662",5,5,1,5,1,5,3,5,5,4,5,5,3,3
"1663",2,2,5,2,3,3,5,1,2,3,4,3,1,1
"1664",1,1,1,1,1,1,2,1,2,2,1,1,1,1
"1665",1,2,1,1,1,3,1,1,2,2,1,2,2,1
"1666",1,5,1,5,1,3,1,5,1,3,5,5,1,1
"1667",1,3,2,3,1,4,1,3,3,4,2,2,1,2
"1668",4,5,2,4,3,4,4,5,5,5,2,5,5,5
"1669",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1670",1,3,2,1,2,2,2,3,3,2,2,2,1,2
"1671",1,3,1,1,1,2,3,1,1,1,1,2,1,2
"1672",1,3,1,1,1,1,1,1,2,1,1,1,1,1
"1673",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1674",1,1,1,1,1,1,1,1,2,1,1,1,1,1
"1675",2,1,1,2,1,1,2,4,1,2,3,2,1,1
"1676",1,2,2,2,1,1,1,1,2,2,1,1,1,1
"1677",1,1,1,2,1,1,1,1,2,2,1,2,1,1
"1678",1,3,2,1,1,2,3,1,2,3,2,2,1,3
"1679",1,3,1,3,1,3,3,3,3,4,1,3,1,1
"1680",2,4,3,5,1,4,3,5,4,5,4,4,3,2
"1681",1,1,2,2,1,2,1,1,2,1,2,1,1,1
"1682",4,4,5,5,5,4,4,5,5,3,5,3,4,4
"1683",1,3,1,1,1,2,1,1,2,2,2,1,1,2
"1684",3,3,1,2,3,4,3,1,3,3,1,4,1,3
"1685",3,5,3,5,1,1,4,4,2,4,2,2,2,4
"1686",3,5,5,5,4,5,5,5,5,5,5,5,3,4
"1687",2,4,2,4,2,2,3,3,3,2,2,3,1,3
"1688",4,3,2,5,2,4,3,4,3,3,4,3,2,2
"1689",1,4,3,2,2,2,2,1,4,3,4,2,1,2
"1690",5,4,4,4,3,5,4,3,4,5,4,4,4,4
"1691",1,3,1,3,1,1,5,5,5,1,2,4,1,5
"1692",3,2,3,4,2,4,4,4,4,4,3,4,2,3
"1693",4,4,2,4,1,3,4,5,4,4,3,4,3,2
"1694",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1695",1,3,1,1,1,3,3,1,2,4,1,4,2,2
"1696",1,1,2,1,1,3,2,1,1,1,1,2,1,2
"1697",3,5,3,4,1,5,5,3,3,5,3,4,2,4
"1698",1,3,1,2,1,1,1,1,1,1,1,3,1,1
"1699",1,2,1,5,1,1,4,2,1,2,1,3,1,1
"1700",3,1,1,3,1,3,2,1,1,3,1,3,1,1
"1701",3,4,2,5,1,3,5,4,5,1,4,5,1,1
"1702",5,3,2,5,1,5,4,3,3,5,2,5,3,4
"1703",2,3,4,4,2,4,3,3,4,3,4,4,2,5
"1704",1,1,1,1,1,1,3,4,1,1,1,1,1,1
"1705",2,5,3,4,2,3,5,5,5,3,3,4,2,4
"1706",1,3,1,3,1,3,1,3,3,3,1,3,2,3
"1707",3,2,1,4,1,1,1,4,4,1,1,2,2,2
"1708",3,3,5,5,2,5,5,5,5,5,5,5,4,5
"1709",1,3,2,2,2,2,3,1,3,2,2,2,1,2
"1710",1,3,1,1,1,1,1,1,1,1,1,1,1,1
"1711",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1712",1,3,1,2,1,1,1,1,1,1,1,2,1,1
"1713",2,4,3,3,1,4,5,1,2,5,2,5,1,4
"1714",2,4,2,5,1,3,2,4,4,3,2,5,2,2
"1715",1,3,1,2,1,4,3,4,4,5,1,3,1,1
"1716",1,2,1,3,1,1,1,4,2,1,1,2,1,1
"1717",1,4,2,5,1,2,4,4,3,1,4,3,2,2
"1718",3,3,3,5,3,3,4,5,3,3,4,3,3,3
"1719",1,3,3,1,1,2,1,1,1,2,2,2,2,1
"1720",1,1,1,1,1,1,4,3,1,1,3,1,1,1
"1721",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1722",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1723",1,3,1,2,1,1,3,1,3,1,3,3,2,2
"1724",2,3,2,3,1,1,4,3,3,1,3,4,1,2
"1725",4,4,2,5,2,3,5,5,4,4,4,4,4,4
"1726",5,3,3,3,4,1,3,5,3,3,2,4,3,3
"1727",1,2,2,2,2,1,2,3,3,1,3,3,1,3
"1728",1,3,1,1,2,1,3,3,4,2,3,3,1,1
"1729",2,4,1,4,1,3,3,3,4,3,3,4,3,2
"1730",3,4,3,5,2,3,5,5,4,3,3,5,4,3
"1731",2,2,1,1,1,1,1,1,2,1,1,3,1,1
"1732",1,3,3,4,2,2,2,4,3,3,3,4,1,1
"1733",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1734",1,2,1,1,1,2,3,1,1,1,1,2,1,1
"1735",3,4,3,5,1,2,5,4,4,3,3,4,3,3
"1736",4,4,2,5,1,5,2,2,4,5,2,4,5,4
"1737",1,3,1,1,1,1,1,2,3,1,1,2,1,1
"1738",1,5,3,5,3,2,4,4,4,3,3,4,1,3
"1739",1,2,3,3,2,2,4,3,3,3,3,4,2,2
"1740",1,2,1,1,1,1,1,2,2,2,1,1,1,1
"1741",1,4,3,5,1,2,2,4,4,2,5,4,1,1
"1742",3,4,1,3,1,3,4,3,4,3,3,3,1,2
"1743",1,2,2,2,1,2,3,1,1,2,1,2,1,1
"1744",5,2,5,5,5,5,5,4,4,3,5,5,4,4
"1745",1,2,3,2,1,3,4,4,3,2,1,3,1,2
"1746",2,4,3,3,3,3,3,3,3,3,3,4,2,3
"1747",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1748",1,1,3,1,3,1,2,1,1,1,3,1,1,1
"1749",1,3,2,1,1,1,3,2,2,2,2,4,1,2
"1750",3,3,2,2,2,3,2,3,2,3,4,3,1,1
"1751",1,3,3,2,2,3,1,5,2,3,2,3,3,3
"1752",1,3,3,4,2,2,4,5,4,3,2,3,3,1
"1753",5,3,3,5,4,5,5,5,5,5,4,5,4,5
"1754",1,1,1,1,1,1,2,3,1,1,1,1,1,1
"1755",1,2,1,1,1,4,3,4,3,2,3,1,1,1
"1756",1,2,1,2,1,1,2,1,3,1,1,2,2,1
"1757",1,1,1,1,1,1,3,1,3,1,1,3,1,1
"1758",3,4,3,3,3,4,3,1,3,4,3,3,1,1
"1759",2,4,3,4,3,3,4,3,3,4,4,4,2,3
"1760",1,3,1,3,1,1,2,1,2,1,1,3,1,2
"1761",1,1,1,2,1,1,1,1,2,1,1,1,1,1
"1762",1,3,2,1,1,2,2,2,1,4,2,4,1,2
"1763",1,5,1,5,1,1,1,1,4,1,5,1,1,1
"1764",1,3,3,1,1,1,1,1,3,2,3,3,1,1
"1765",1,1,2,3,1,1,1,1,3,1,1,4,1,1
"1766",2,2,1,1,1,1,1,2,3,1,2,2,1,1
"1767",3,5,4,5,3,5,5,5,4,5,3,5,1,1
"1768",1,3,3,1,2,3,3,1,4,3,3,4,1,1
"1769",1,1,1,3,1,1,2,1,3,2,1,2,1,1
"1770",1,3,2,2,1,2,2,3,3,2,3,2,1,2
"1771",1,1,1,1,1,1,1,1,1,1,1,1,1,1
