"","Q68","Q69","Q70","Q71","Q72","Q73","Q74","Q76","Q77","Q78","Q79","Q80","Q81","Q82"
"2155",2,3,2,2,1,1,3,4,3,2,2,3,2,2
"2156",1,2,2,2,1,2,2,1,1,1,2,2,1,1
"2157",1,4,1,2,1,4,4,3,3,4,3,4,1,1
"2158",2,4,1,5,1,2,4,3,3,2,1,5,2,5
"2159",2,2,2,2,1,2,1,3,2,2,2,2,1,1
"2160",3,3,3,3,2,3,3,4,3,3,3,3,2,3
"2161",2,4,2,4,2,3,3,4,3,4,2,3,2,2
"2162",1,2,2,1,1,1,1,2,1,1,2,1,1,2
"2163",3,5,2,4,2,2,5,5,5,3,5,4,1,4
"2164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2165",2,3,1,2,1,1,2,4,2,2,3,3,2,1
"2166",4,5,3,5,2,3,3,5,4,3,3,3,3,4
"2167",1,2,4,5,3,2,3,5,5,2,5,2,2,1
"2168",1,3,1,3,1,2,3,1,4,1,1,3,1,1
"2169",4,5,3,5,2,2,3,2,5,3,5,2,1,2
"2170",1,3,3,3,1,1,3,1,3,3,3,3,1,1
"2171",1,3,3,3,3,3,3,3,3,2,3,3,2,3
"2172",3,5,5,5,3,3,2,4,4,4,4,5,4,2
"2173",1,2,1,3,1,1,2,1,3,2,1,2,1,2
"2174",1,2,3,2,1,3,3,1,3,3,3,3,1,2
"2175",3,3,1,4,1,2,4,3,3,3,1,4,1,3
"2176",2,4,3,4,3,4,3,3,5,3,3,5,2,4
"2177",1,3,2,2,1,2,3,3,3,1,3,3,1,2
"2178",1,2,1,5,1,1,1,4,3,1,1,2,1,1
"2179",1,5,2,4,1,2,4,5,5,2,4,2,2,3
"2180",1,1,1,1,1,1,1,1,1,1,1,3,1,1
"2181",1,3,1,2,1,1,2,1,1,1,2,2,1,1
"2182",1,3,3,3,2,4,4,1,3,3,2,3,1,4
"2183",1,1,1,1,1,1,2,1,1,1,1,2,1,1
"2184",1,4,3,1,1,2,3,3,3,1,3,2,2,1
"2185",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2186",2,4,1,4,2,3,3,4,3,3,2,3,2,3
"2187",3,3,2,5,3,4,4,5,5,3,3,2,2,3
"2188",4,5,5,5,4,5,5,5,5,5,5,4,3,5
"2189",2,3,1,3,1,2,3,1,2,2,1,3,1,2
"2190",2,3,1,2,1,3,2,2,2,2,1,3,1,2
"2191",1,2,1,1,1,1,1,1,1,1,1,1,1,1
"2192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2193",1,2,1,2,1,1,1,1,2,2,1,2,1,1
"2194",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2195",1,2,2,2,1,1,3,1,3,3,2,2,1,1
"2196",1,2,1,1,1,2,1,1,1,3,1,3,1,1
"2197",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2198",3,3,3,4,2,3,4,3,3,3,3,3,1,3
"2199",1,1,2,2,1,1,1,1,1,1,2,1,1,1
"2200",1,2,1,2,1,1,2,2,2,3,1,3,2,1
"2201",3,2,2,3,1,2,3,5,4,4,1,3,3,1
"2202",4,4,4,5,4,5,3,5,5,5,4,4,2,2
"2203",2,5,2,5,1,1,5,3,5,1,3,5,3,3
"2204",1,4,1,3,1,2,3,3,3,3,3,3,1,1
"2205",1,5,3,1,1,1,5,5,5,1,1,4,2,2
"2206",2,2,2,2,1,1,2,1,2,2,1,2,1,1
"2207",4,4,1,5,1,3,4,3,3,3,1,3,3,2
"2208",3,5,4,4,4,1,4,4,4,1,4,1,4,1
"2209",1,3,2,3,1,2,2,2,2,3,2,4,1,1
"2210",2,2,1,4,1,2,4,1,2,2,1,3,1,2
"2211",1,2,1,2,1,1,1,2,3,2,1,2,1,1
"2212",1,3,2,1,1,1,1,1,2,1,2,2,1,1
"2213",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2214",1,4,5,5,1,3,3,5,4,4,3,4,2,1
"2215",1,3,1,4,1,3,1,5,4,4,1,5,4,4
"2216",4,3,3,4,3,3,5,3,4,3,4,4,3,3
"2217",5,5,3,5,1,2,3,5,5,3,5,3,3,4
"2218",1,2,2,1,1,2,1,1,2,1,2,2,1,1
"2219",1,4,2,4,1,2,4,3,4,3,3,4,2,3
"2220",1,3,2,3,1,2,2,3,4,3,1,3,2,2
"2221",1,3,2,4,1,1,5,1,3,3,1,3,2,2
"2222",2,1,1,3,1,2,1,3,3,4,1,2,1,1
"2223",1,2,1,2,1,2,2,2,2,2,2,2,1,1
"2224",3,4,5,4,4,4,5,4,5,4,5,4,3,4
"2225",1,3,2,2,2,2,1,3,3,2,3,2,3,2
"2226",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2227",2,2,1,5,1,5,4,5,5,4,2,1,2,2
"2228",2,2,3,2,2,2,4,2,4,3,4,2,2,2
"2229",3,3,2,3,1,2,1,2,3,4,2,2,1,1
"2230",1,3,2,3,1,3,2,1,2,3,3,2,1,1
"2231",4,4,3,5,3,4,4,5,5,4,5,4,4,3
"2232",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2233",1,2,1,1,1,3,2,2,3,1,1,3,2,1
"2234",4,4,3,3,3,5,4,4,4,5,3,5,4,3
"2235",5,5,1,5,1,4,2,5,5,5,5,5,3,4
"2236",2,3,2,2,1,1,3,3,4,3,3,3,1,3
"2237",5,1,1,4,1,5,2,3,5,5,1,4,1,1
"2238",1,2,1,2,1,1,4,1,2,1,2,1,1,1
"2239",2,1,1,1,1,1,3,2,3,2,1,2,1,4
"2240",3,4,3,4,1,3,3,3,3,5,3,4,3,2
"2241",2,2,2,1,1,2,2,1,2,2,1,1,1,2
"2242",1,1,1,1,1,1,1,1,2,1,1,2,2,2
"2243",4,4,3,4,3,5,5,4,4,5,4,4,2,4
"2244",1,1,1,1,1,1,1,1,2,1,1,1,1,1
"2245",1,1,1,1,1,1,3,1,1,1,1,1,1,1
"2246",3,2,3,2,1,2,2,1,2,3,2,4,1,2
"2247",1,3,3,4,3,3,3,4,3,3,4,3,1,3
"2248",2,3,2,4,1,3,3,4,2,3,2,2,1,3
"2249",1,4,1,2,1,2,4,4,4,3,3,4,1,3
"2250",1,1,1,1,1,1,1,1,2,1,1,2,1,1
"2251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2252",1,2,1,2,1,1,1,1,2,2,1,2,1,1
"2253",1,2,1,1,1,1,1,1,1,1,1,2,1,1
"2254",1,5,1,4,1,3,4,3,3,4,3,4,1,4
"2255",1,2,1,2,1,1,2,3,3,3,2,3,1,1
"2256",2,2,3,1,2,3,5,5,4,3,2,3,3,2
"2257",1,2,1,3,1,2,4,3,3,3,2,3,1,3
"2258",1,1,2,2,1,2,1,1,1,1,1,2,1,1
"2259",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2260",1,4,4,3,4,3,4,4,3,3,NA,4,1,1
"2261",5,4,4,5,3,4,3,4,4,4,5,4,4,3
"2262",2,5,4,4,2,3,3,5,5,3,4,4,2,2
"2263",1,3,1,4,1,2,4,2,4,1,1,2,1,1
"2264",1,1,1,4,1,2,2,1,3,1,1,2,1,1
"2265",4,3,3,3,2,5,5,2,2,5,2,5,1,2
"2266",1,1,1,1,1,1,1,2,2,1,1,1,1,1
"2267",2,5,4,5,2,2,4,5,4,3,3,3,1,1
"2268",1,1,1,2,1,2,1,2,3,1,1,1,1,3
"2269",1,1,1,5,1,3,1,5,4,3,1,2,1,4
"2270",2,3,3,3,2,3,3,3,3,3,3,3,1,3
"2271",3,3,3,5,2,4,3,3,4,2,3,3,1,2
"2272",3,3,3,5,1,4,4,2,5,3,4,3,3,3
"2273",2,1,1,2,1,1,2,2,3,1,1,2,1,1
"2274",1,3,2,3,1,2,1,1,2,2,2,3,1,2
"2275",4,1,4,5,2,3,4,2,4,5,5,3,1,5
"2276",1,3,2,3,2,3,1,1,2,3,2,2,1,2
"2277",1,3,2,3,1,2,2,3,2,2,2,2,1,2
"2278",3,2,1,2,1,2,2,3,2,2,2,3,1,2
"2279",2,4,3,3,1,4,2,1,3,4,1,3,3,3
"2280",2,4,3,2,1,3,2,2,2,4,2,3,1,2
"2281",4,3,1,4,1,1,4,3,4,1,2,3,2,1
"2282",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2283",1,1,1,1,1,1,1,1,2,1,1,1,1,1
"2284",4,4,3,5,2,4,5,3,5,5,4,4,3,3
"2285",1,2,1,2,1,2,2,1,1,2,1,2,1,1
"2286",1,1,1,4,1,3,3,1,3,2,1,3,2,1
"2287",1,2,2,2,1,2,3,2,1,2,1,2,1,2
"2288",2,3,1,3,1,3,3,1,1,4,2,4,1,1
"2289",3,3,2,5,2,2,5,2,4,3,4,3,1,3
"2290",4,5,3,4,2,3,4,4,4,3,3,4,1,3
"2291",1,2,2,1,1,1,1,1,2,2,2,1,1,1
"2292",3,1,1,4,1,1,4,4,3,2,1,4,1,1
"2293",2,3,1,4,1,2,3,4,4,3,1,3,2,1
"2294",1,3,2,2,1,3,3,1,2,3,1,3,2,3
"2295",3,3,2,3,2,3,5,4,4,3,3,4,3,2
"2296",1,3,2,5,1,4,1,2,3,3,3,3,1,1
"2297",1,2,1,1,1,1,1,1,1,1,1,1,1,1
"2298",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2299",3,4,1,5,2,5,1,3,5,5,2,4,3,2
"2300",1,1,2,1,1,2,1,1,1,3,2,1,1,1
"2301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2302",1,3,1,1,1,1,2,1,1,1,1,1,1,1
"2303",3,2,3,3,3,3,2,2,2,3,3,2,1,1
"2304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306",1,4,1,4,1,4,2,3,3,4,5,2,1,1
"2307",1,3,2,3,1,1,1,1,1,1,1,1,1,1
"2308",3,3,4,5,5,5,5,2,5,5,4,5,3,5
"2309",1,1,2,3,1,1,3,1,3,1,2,2,1,1
"2310",1,1,1,1,1,1,1,1,3,1,1,1,1,1
"2311",3,3,2,4,1,3,5,3,4,4,2,4,2,4
"2312",2,3,4,3,3,3,3,4,3,4,5,3,1,1
"2313",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2315",1,3,3,3,1,1,4,2,3,3,3,3,1,3
"2316",5,5,5,5,2,4,4,5,5,5,4,5,2,5
"2317",1,2,1,2,1,3,5,3,3,4,2,3,1,1
"2318",4,4,4,5,4,3,1,5,5,3,4,4,3,4
"2319",4,4,2,4,2,1,4,5,4,2,3,5,3,1
"2320",3,4,4,3,4,4,1,4,4,4,3,4,3,3
"2321",1,2,1,2,1,2,1,1,2,2,2,2,1,1
"2322",3,3,2,4,2,3,4,3,4,3,3,4,2,2
"2323",1,1,3,3,1,3,3,1,3,3,1,4,3,1
"2324",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2325",5,3,4,3,4,4,1,5,5,4,3,3,4,1
"2326",1,3,2,2,1,1,3,3,2,1,2,3,1,1
"2327",1,2,1,1,1,3,1,1,1,3,2,2,1,1
"2328",1,4,3,5,1,3,3,3,3,3,3,3,2,2
"2329",2,3,3,5,3,2,2,5,3,4,4,3,2,1
"2330",1,2,1,2,1,2,1,2,3,2,1,2,1,1
"2331",1,2,1,3,1,1,3,2,3,1,1,3,1,1
"2332",1,2,1,1,1,1,3,4,2,1,2,2,1,1
"2333",1,4,3,3,2,4,4,4,4,4,3,4,2,2
"2334",4,3,1,4,1,2,1,2,3,3,1,3,1,1
"2335",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2336",1,2,1,2,1,2,1,2,2,2,2,2,1,1
"2337",5,3,1,4,1,3,3,5,4,3,4,3,3,3
"2338",1,3,3,3,1,3,2,4,4,4,4,4,3,2
"2339",3,2,2,2,1,2,2,3,4,2,3,4,2,3
"2340",3,3,2,3,1,1,2,2,2,2,3,3,1,2
"2341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2342",2,3,4,3,3,4,3,2,3,3,3,3,1,1
"2343",2,3,3,3,3,4,3,3,4,4,3,5,2,3
"2344",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2345",1,3,2,3,2,3,1,1,4,2,2,3,2,1
"2346",1,2,3,2,2,2,2,1,2,2,2,2,1,2
"2347",1,2,1,1,1,1,1,1,1,1,1,1,1,1
"2348",1,3,1,5,1,2,1,3,4,1,2,1,1,1
"2349",3,4,3,5,2,4,2,4,4,4,5,4,3,3
"2350",4,3,4,4,3,5,4,4,3,5,4,5,3,3
"2351",4,5,4,4,1,3,2,5,5,4,3,3,1,4
"2352",1,3,3,3,1,1,1,1,3,2,1,2,2,1
"2353",3,4,1,5,3,2,2,5,5,2,2,3,3,3
"2354",1,2,1,2,1,1,5,3,2,2,2,2,2,2
"2355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2356",1,4,2,5,2,3,3,4,5,3,3,4,1,2
"2357",3,2,1,4,1,2,5,5,3,1,1,5,2,3
"2358",1,1,1,3,1,1,1,3,3,1,1,3,2,1
"2359",1,5,3,4,1,5,4,2,4,5,4,4,1,5
"2360",1,5,4,3,1,5,3,2,3,3,2,4,1,1
"2361",2,1,1,5,1,2,1,4,4,2,1,2,1,1
"2362",4,5,5,5,5,4,4,5,5,5,5,5,4,3
"2363",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2364",1,3,2,2,2,1,2,2,3,2,1,2,1,2
"2365",1,1,1,1,1,1,1,2,1,1,1,1,1,1
"2366",2,2,2,2,1,1,3,2,2,2,1,2,1,2
"2367",1,3,1,5,1,3,3,1,4,1,1,2,4,2
"2368",1,1,1,1,1,3,2,2,3,3,1,3,2,2
"2369",2,4,4,5,4,3,4,5,4,4,5,3,4,4
"2370",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2371",3,4,3,4,1,4,4,5,4,5,2,5,3,3
"2372",4,4,1,5,2,4,3,5,5,3,5,4,2,3
"2373",3,5,5,5,5,3,3,5,5,5,5,5,2,3
"2374",2,3,1,2,1,2,1,3,3,4,1,4,2,3
"2375",1,2,2,1,1,2,3,2,3,2,3,1,1,2
"2376",3,3,2,3,1,4,1,2,2,2,1,3,2,1
"2377",4,4,3,5,3,4,3,5,5,4,4,3,4,5
"2378",3,3,3,3,2,2,5,3,4,4,2,5,1,2
"2379",1,1,1,1,1,1,1,1,2,1,1,1,1,1
"2380",1,1,1,4,1,1,1,5,3,1,1,3,1,1
"2381",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2382",3,5,2,5,2,3,5,5,5,3,3,5,3,3
"2383",1,4,3,1,1,1,2,3,2,1,1,3,1,1
"2384",3,5,4,4,2,5,4,5,4,4,4,4,1,3
"2385",3,4,3,5,1,3,3,3,4,4,3,3,3,2
"2386",1,2,1,1,1,1,3,1,1,2,1,2,1,1
"2387",1,2,1,2,1,1,2,3,1,2,2,1,2,1
"2388",1,2,1,5,1,2,1,4,2,2,5,2,1,1
"2389",1,3,2,3,1,1,1,1,1,1,1,3,1,1
"2390",1,3,1,4,1,2,4,5,3,2,1,3,1,2
"2391",3,3,3,2,1,3,2,2,4,4,2,2,2,2
"2392",1,4,3,1,1,1,1,2,3,1,4,3,1,1
"2393",4,4,1,5,1,2,4,2,3,4,2,3,5,3
"2394",1,4,1,4,1,5,4,1,3,4,2,3,1,2
"2395",1,2,1,1,1,1,2,2,2,2,1,1,1,1
"2396",2,5,3,4,1,4,4,4,4,4,5,4,2,3
"2397",3,5,3,4,3,4,5,5,4,2,4,4,1,3
"2398",1,2,2,1,1,1,3,3,3,1,1,1,2,1
"2399",2,3,3,3,2,4,3,4,1,4,3,4,4,2
"2400",3,5,5,5,5,5,4,5,5,4,5,4,5,4
"2401",1,2,1,1,1,1,2,1,3,2,2,1,1,1
"2402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2403",5,5,5,5,2,5,3,5,5,5,5,3,2,2
"2404",5,4,5,5,4,5,5,5,5,5,5,5,4,5
"2405",1,2,2,2,1,1,2,1,2,2,1,1,1,1
"2406",5,5,5,5,5,5,4,5,5,5,5,5,5,3
"2407",1,5,1,4,1,3,5,3,3,2,1,5,3,3
"2408",1,4,3,4,2,3,4,3,3,3,4,4,1,4
"2409",1,2,1,2,1,2,1,1,1,1,1,2,1,1
"2410",1,1,1,4,1,3,3,1,3,1,1,3,1,1
"2411",1,5,3,2,3,3,2,3,4,5,4,4,2,3
"2412",2,2,1,3,1,1,2,2,3,2,1,1,2,1
"2413",4,5,3,5,3,5,4,4,4,5,4,4,4,3
"2414",2,3,1,3,1,1,3,4,4,3,4,4,2,3
"2415",4,3,3,3,1,4,3,5,3,5,4,4,1,5
"2416",3,3,2,1,3,3,1,1,3,4,1,4,1,3
"2417",1,4,1,4,1,1,4,1,1,3,1,1,1,3
"2418",2,2,3,5,3,3,1,2,4,4,3,5,2,1
"2419",1,3,1,2,1,2,3,1,3,3,1,3,1,2
"2420",2,3,4,4,2,3,4,4,4,3,3,4,3,3
"2421",1,1,1,2,1,1,1,1,1,1,1,1,1,1
"2422",5,5,5,5,5,5,2,5,5,5,5,5,3,5
"2423",3,3,1,2,1,1,2,1,4,2,2,2,4,1
"2424",1,2,1,2,1,2,1,3,3,2,1,2,2,2
"2425",1,4,2,2,1,1,3,2,3,2,2,2,1,1
"2426",3,3,3,5,3,3,3,4,3,4,5,4,1,3
"2427",3,4,1,4,2,3,4,5,4,4,4,4,1,3
"2428",1,1,1,1,1,1,1,1,3,1,1,2,1,1
"2429",2,2,3,2,1,5,3,5,5,5,1,3,2,1
"2430",4,3,1,5,1,5,3,5,5,5,1,4,4,4
"2431",1,3,1,1,1,3,1,1,1,1,1,3,1,2
"2432",5,4,1,4,1,4,3,4,4,4,1,4,2,5
"2433",1,5,4,1,3,2,3,3,2,5,2,3,1,4
"2434",5,5,4,5,1,5,3,4,5,4,1,5,2,1
"2435",1,2,2,1,1,1,3,1,2,2,2,1,1,1
"2436",1,2,2,3,1,1,3,3,3,3,2,2,1,2
"2437",4,4,1,4,1,3,5,5,5,4,3,3,4,1
"2438",1,1,1,5,1,1,1,5,5,1,1,1,1,1
"2439",1,1,1,1,1,1,1,1,3,2,2,2,1,1
"2440",5,5,5,5,5,5,4,5,5,5,5,5,5,5
"2441",2,3,1,3,1,3,3,5,4,4,1,4,3,3
"2442",1,1,1,1,1,1,2,1,3,3,1,2,2,1
"2443",1,2,1,1,1,1,1,5,1,1,2,1,1,1
"2444",2,3,2,2,1,1,1,1,3,2,3,3,2,1
"2445",3,3,2,2,1,2,1,1,2,2,2,3,1,2
"2446",3,5,5,5,3,4,5,5,5,3,4,4,3,3
"2447",1,2,1,1,1,1,1,1,1,1,1,1,1,2
"2448",1,3,1,1,1,1,1,1,1,1,1,2,1,1
"2449",3,4,4,4,4,3,3,5,4,3,4,3,3,1
"2450",1,4,2,3,2,3,1,5,4,4,4,4,1,1
"2451",3,4,2,3,1,4,2,1,2,5,1,3,4,3
"2452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2453",2,1,1,1,1,1,3,4,4,3,3,1,2,1
"2454",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2455",1,2,1,3,1,1,1,1,2,1,3,3,1,1
"2456",1,1,1,1,1,1,1,1,1,2,1,1,1,1
"2457",3,3,2,4,1,2,3,3,3,4,1,3,2,2
"2458",2,1,1,2,1,1,3,2,3,1,1,3,2,2
"2459",4,4,1,5,1,2,3,4,4,2,2,4,2,1
"2460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2461",1,4,4,5,3,5,4,5,4,5,5,5,1,3
"2462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2463",1,2,1,1,1,1,1,1,1,1,2,1,1,1
"2464",1,1,3,1,1,1,1,1,1,1,1,3,1,1
"2465",3,3,5,3,3,5,3,4,5,5,5,4,2,4
"2466",2,3,2,3,2,2,5,4,3,3,2,2,3,2
"2467",3,3,3,3,3,3,3,3,1,3,3,5,1,1
"2468",1,2,2,2,1,1,1,1,1,3,3,1,1,1
"2469",3,3,1,3,1,2,2,4,3,4,1,3,1,4
"2470",4,3,3,4,4,3,3,2,4,3,4,4,3,2
"2471",1,3,1,1,1,1,1,1,1,1,1,1,1,1
"2472",1,2,1,1,1,1,2,2,2,1,1,1,1,1
"2473",3,3,3,3,3,2,3,4,3,4,2,3,3,4
"2474",1,2,2,1,1,3,2,2,3,2,2,1,1,2
"2475",1,2,2,2,1,3,2,2,3,2,2,2,1,2
"2476",1,3,3,3,1,1,3,2,3,2,2,2,1,1
"2477",4,4,4,4,4,3,5,5,5,4,4,5,3,3
"2478",2,2,3,5,2,3,4,4,4,3,4,4,4,4
"2479",2,2,1,3,1,3,3,1,2,3,1,3,3,2
"2480",3,3,1,3,1,1,1,2,3,1,3,1,2,1
"2481",1,3,1,1,1,1,1,2,2,1,1,2,1,1
"2482",1,1,1,2,1,1,2,1,1,1,1,2,1,1
"2483",3,3,2,3,3,4,3,2,2,4,1,3,1,1
"2484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2485",1,3,2,4,1,2,1,3,2,2,2,2,1,1
"2486",1,5,2,4,2,4,3,4,4,5,2,4,3,3
"2487",3,4,3,2,2,4,5,5,4,5,2,5,3,5
"2488",3,3,5,3,4,2,2,5,5,5,5,5,3,5
"2489",2,5,3,4,4,2,4,5,3,2,2,4,3,4
"2490",4,3,2,4,3,2,3,5,5,3,2,3,1,3
"2491",5,4,5,5,1,3,3,5,5,3,5,5,4,4
"2492",2,3,1,3,2,1,2,3,3,2,1,3,1,2
"2493",3,4,4,5,2,3,4,4,3,4,4,4,2,5
"2494",1,2,1,1,1,2,1,1,2,2,1,1,1,2
"2495",3,3,4,5,3,2,3,4,3,4,5,3,1,2
"2496",1,3,1,3,1,1,3,1,3,2,2,4,1,2
"2497",4,3,1,5,1,3,2,5,4,3,1,3,3,3
"2498",3,5,4,4,2,5,4,4,4,5,3,5,3,4
"2499",2,2,1,2,1,1,3,2,2,2,1,2,1,1
"2500",1,2,1,1,1,1,1,1,1,1,1,2,1,1
"2501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2502",1,1,1,3,1,3,2,3,2,NA,1,3,1,1
"2503",1,2,1,2,1,1,3,1,1,1,1,2,1,1
"2504",4,3,2,2,1,5,3,1,4,5,1,5,2,3
"2505",2,5,5,4,1,2,3,5,4,3,4,2,3,3
"2506",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2507",3,4,2,3,1,2,1,2,3,4,2,3,1,1
"2508",3,4,1,4,2,4,5,4,3,4,2,5,2,3
"2509",2,4,4,2,4,3,4,4,3,4,4,4,2,3
"2510",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2511",1,1,1,1,1,2,1,1,1,2,1,2,1,1
"2512",1,3,3,1,2,1,2,2,1,1,1,1,1,1
"2513",3,5,1,5,3,3,5,5,5,4,1,4,3,4
"2514",1,5,4,3,5,3,4,5,5,5,5,4,2,3
"2515",1,1,1,1,1,2,1,1,2,2,1,1,1,1
"2516",3,4,5,5,3,5,4,5,5,4,4,4,4,4
"2517",3,1,3,4,1,3,5,4,5,4,1,3,3,1
"2518",1,2,2,2,2,2,1,1,3,2,1,2,2,1
"2519",2,2,1,2,1,1,2,2,2,1,1,2,1,1
"2520",4,4,1,5,1,5,3,5,3,5,5,3,4,4
"2521",3,4,3,4,1,3,5,4,4,3,3,4,5,3
"2522",4,5,1,5,3,3,3,5,4,5,2,4,2,4
"2523",3,3,2,3,2,3,5,2,3,3,2,4,3,2
"2524",3,5,4,5,1,3,3,5,4,5,5,4,4,2
"2525",1,2,2,1,2,2,1,1,2,2,2,3,1,1
"2526",1,3,2,1,1,1,2,1,2,2,1,2,1,1
"2527",5,5,5,5,4,4,5,5,5,4,5,4,5,5
"2528",1,3,1,1,1,1,1,1,1,2,1,2,1,1
"2529",2,2,1,3,1,4,4,2,4,2,2,3,1,1
"2530",2,3,2,3,2,3,2,2,3,3,2,3,2,1
"2531",3,4,1,4,1,4,4,4,4,4,1,4,3,2
"2532",3,3,2,3,1,1,2,2,3,3,1,3,2,1
"2533",5,3,3,3,3,4,3,5,5,4,3,5,3,3
"2534",2,2,2,2,1,2,3,1,3,3,1,3,2,2
"2535",1,1,1,1,1,1,3,1,3,2,1,3,1,1
"2536",1,4,3,3,2,1,5,3,3,1,3,4,3,1
"2537",2,4,4,4,4,4,4,4,2,4,3,4,4,3
"2538",1,1,1,1,1,1,2,1,2,1,1,1,1,1
"2539",3,1,1,3,1,1,3,1,2,3,1,2,2,2
"2540",4,5,5,5,5,5,5,5,5,5,5,5,4,5
"2541",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2542",3,2,2,2,1,3,1,3,3,4,1,3,2,1
"2543",1,4,2,3,2,2,2,2,3,2,2,3,1,3
"2544",3,3,3,3,3,3,4,3,4,4,3,4,1,4
"2545",1,3,2,3,1,2,2,1,1,3,1,1,1,3
"2546",4,5,5,4,2,5,5,5,5,5,4,5,5,5
"2547",3,2,4,5,3,4,4,3,4,4,5,3,2,4
"2548",4,4,2,3,2,3,1,3,3,4,2,4,2,4
"2549",5,5,3,5,2,5,5,5,5,5,4,5,3,5
"2550",1,2,1,1,1,1,1,1,1,1,1,1,1,1
"2551",1,3,1,1,1,2,4,1,2,2,1,4,1,4
"2552",3,4,3,4,4,3,5,5,5,4,3,5,2,5
"2553",3,3,2,4,1,3,3,4,4,3,3,5,2,3
"2554",1,2,1,2,1,1,2,1,2,2,1,3,1,2
"2555",2,3,3,2,1,1,2,1,1,3,3,2,1,1
"2556",3,2,4,4,1,5,5,5,4,4,5,4,3,5
"2557",2,3,3,4,1,3,4,1,3,4,3,2,1,2
"2558",5,4,4,5,4,4,3,5,5,4,4,3,4,2
"2559",4,3,3,4,2,3,1,1,3,3,3,5,1,3
"2560",1,1,4,2,1,1,4,3,2,1,3,2,1,3
"2561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2562",2,4,3,4,2,3,3,3,4,4,4,4,2,3
"2563",4,2,3,5,2,3,2,3,5,4,1,4,2,2
"2564",5,5,1,5,1,4,5,5,5,4,4,4,5,4
"2565",4,5,5,5,3,3,5,5,5,4,5,5,4,5
"2566",3,3,4,5,4,3,2,3,4,4,4,3,2,5
"2567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2568",1,1,1,2,1,3,3,1,2,1,1,2,1,2
"2569",1,2,2,3,1,3,2,3,2,2,2,3,1,1
"2570",5,5,5,5,4,5,5,5,5,5,4,5,3,3
"2571",2,4,3,3,1,2,3,4,5,5,4,4,1,1
"2572",5,2,1,5,1,3,3,4,5,4,1,5,3,3
"2573",1,3,1,1,1,1,1,1,2,2,2,2,1,2
"2574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2575",4,3,1,3,1,3,3,3,3,3,1,3,2,3
"2576",5,3,4,5,3,4,4,5,4,5,5,5,3,5
"2577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2578",1,2,1,2,1,1,1,1,2,1,1,2,1,1
"2579",1,1,1,1,1,1,1,1,2,1,1,1,1,1
"2580",3,3,3,4,3,4,2,4,4,5,4,4,2,4
"2581",4,4,4,4,3,4,4,4,4,4,4,3,2,1
